cpu_cycle,ppu_frame,ppu_scanline,ppu_dot,m2_phase,kind,addr,value,dmc_bytes_rem,dmc_sample_addr,dmc_irq_flag,dmc_irq_en,dmc_silence
16037681,539,138,254,H,W,$4010,$8F,1,$FFC0,0,0,0
16037748,539,139,114,L,dmc_get,$0000,$00,0,$FFC0,0,1,0
16037748,539,139,114,L,dmc_en_set,$4010,$00,0,$FFC0,0,1,0
16037748,539,139,114,L,W,$4010,$00,0,$FFC0,0,1,0
16037752,539,139,126,L,dmc_en_clr,$4010,$00,0,$FFC0,0,0,0
16037752,539,139,126,L,W,$4015,$00,0,$FFC0,0,0,0
16037756,539,139,138,L,R,$4015,$00,0,$FFC0,0,0,0
16037867,539,140,130,H,W,$4010,$4F,0,$FFC0,0,0,0
16037873,539,140,148,H,W,$4011,$00,0,$FFC0,0,0,0
16037879,539,140,166,H,W,$4012,$FF,0,$FFC0,0,0,0
16037885,539,140,184,H,W,$4013,$00,0,$FFC0,0,0,0
16037891,539,140,202,H,W,$4015,$10,0,$FFC0,0,0,0
16041134,539,169,42,L,W,$4010,$0F,1,$FFC0,0,0,0
16041511,539,172,150,H,W,$4010,$8F,1,$FFC0,0,0,0
16041585,539,173,31,H,dmc_get,$0000,$00,0,$FFC0,0,1,0
16041585,539,173,31,H,dmc_en_set,$4010,$00,0,$FFC0,0,1,0
16041585,539,173,31,H,W,$4010,$00,0,$FFC0,0,1,0
16041589,539,173,43,H,dmc_en_clr,$4010,$00,0,$FFC0,0,0,0
16041589,539,173,43,H,W,$4015,$00,0,$FFC0,0,0,0
16041593,539,173,55,H,R,$4015,$00,0,$FFC0,0,0,0
16041704,539,174,47,L,W,$4010,$4F,0,$FFC0,0,0,0
16041710,539,174,65,L,W,$4011,$00,0,$FFC0,0,0,0
16041716,539,174,83,L,W,$4012,$FF,0,$FFC0,0,0,0
16041722,539,174,101,L,W,$4013,$00,0,$FFC0,0,0,0
16041728,539,174,119,L,W,$4015,$10,0,$FFC0,0,0,0
16044964,539,202,279,L,W,$4010,$0F,1,$FFC0,0,0,0
16045341,539,206,46,H,W,$4010,$8F,1,$FFC0,0,0,0
16045409,539,206,250,H,dmc_get,$0000,$00,0,$FFC0,0,1,0
16045409,539,206,250,H,dmc_en_set,$4010,$00,0,$FFC0,0,1,0
16045409,539,206,250,H,W,$4010,$00,0,$FFC0,0,1,0
16045413,539,206,262,H,dmc_en_clr,$4010,$00,0,$FFC0,0,0,0
16045413,539,206,262,H,W,$4015,$00,0,$FFC0,0,0,0
16045417,539,206,274,H,R,$4015,$00,0,$FFC0,0,0,0
16045529,539,207,269,H,W,$4010,$4F,0,$FFC0,0,0,0
16045535,539,207,287,H,W,$4011,$00,0,$FFC0,0,0,0
16045541,539,207,305,H,W,$4012,$FF,0,$FFC0,0,0,0
16045547,539,207,323,H,W,$4013,$00,0,$FFC0,0,0,0
16045553,539,208,0,H,W,$4015,$10,0,$FFC0,0,0,0
16046634,539,217,174,L,W,$4010,$0F,1,$FFC0,0,0,0
16047011,539,220,282,H,W,$4010,$8F,1,$FFC0,0,0,0
16047078,539,221,142,L,dmc_get,$0000,$00,0,$FFC0,0,1,0
16047078,539,221,142,L,dmc_en_set,$4010,$00,0,$FFC0,0,1,0
16047078,539,221,142,L,W,$4010,$00,0,$FFC0,0,1,0
16047082,539,221,154,L,dmc_en_clr,$4010,$00,0,$FFC0,0,0,0
16047082,539,221,154,L,W,$4015,$00,0,$FFC0,0,0,0
16047086,539,221,166,L,R,$4015,$00,0,$FFC0,0,0,0
16049318,540,241,42,L,R,$4015,$00,0,$FFC0,0,0,0
16049359,540,241,165,H,W,$4010,$4F,0,$FFC0,0,0,0
16049365,540,241,183,H,W,$4011,$00,0,$FFC0,0,0,0
16049373,540,241,207,H,W,$4012,$B7,0,$FFC0,0,0,0
16049379,540,241,225,H,W,$4013,$00,0,$EDC0,0,0,0
16049385,540,241,243,H,W,$4015,$14,0,$EDC0,0,0,0
16051577,540,-1,0,H,frame,$0000,$00,1,$EDC0,0,0,0
16051910,540,1,316,L,W,$4010,$0F,1,$EDC0,0,0,0
16052278,540,5,56,L,W,$4010,$4F,1,$EDC0,0,0,0
16081358,541,-1,0,L,frame,$0000,$00,1,$EDC0,0,0,0
16082568,541,9,221,L,R,$4015,$50,1,$EDC0,0,0,0
16082569,541,9,224,H,R,$4015,$10,1,$EDC0,0,0,0
16082591,541,9,290,H,W,$4015,$00,1,$EDC0,0,0,0
16082626,541,10,54,L,dmc_get,$0000,$00,0,$EDC0,0,0,0
16082626,541,10,54,L,W,$4015,$00,0,$EDC0,0,0,0
16111138,542,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16140919,543,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16170699,544,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16200480,545,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16230261,546,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16260041,547,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16289822,548,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16319603,549,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16349383,550,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16379164,551,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16408945,552,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16438725,553,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16468506,554,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16498287,555,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16528067,556,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16557848,557,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16587629,558,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16617409,559,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16647190,560,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16676971,561,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16706751,562,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16736532,563,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16766313,564,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16796093,565,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16825874,566,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16855655,567,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16885435,568,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16915216,569,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
16944997,570,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
16974777,571,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17004558,572,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17034339,573,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17064119,574,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17093900,575,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17123681,576,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17153461,577,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17183242,578,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17213023,579,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17242803,580,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17272584,581,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17302365,582,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17332145,583,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17361926,584,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17391707,585,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17421487,586,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17451268,587,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17481049,588,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17510829,589,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17540610,590,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17570391,591,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17600171,592,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17629952,593,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17659733,594,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17689513,595,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17719294,596,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17749075,597,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17778855,598,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17808636,599,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17838417,600,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17868197,601,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17897978,602,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
17927759,603,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17957539,604,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
17987320,605,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18017101,606,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18046881,607,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18076662,608,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18106443,609,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18136223,610,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18166004,611,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18195785,612,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18225565,613,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18255346,614,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18285127,615,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18314907,616,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18344688,617,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18374469,618,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18404249,619,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18434030,620,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18463811,621,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18493591,622,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18523372,623,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18553153,624,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18582933,625,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18612714,626,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18642495,627,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18672275,628,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18702056,629,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18731837,630,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18761617,631,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18791398,632,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18821179,633,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18850959,634,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18880740,635,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18910521,636,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18940301,637,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
18970082,638,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
18999863,639,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19029643,640,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19059424,641,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19089205,642,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19118985,643,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19148766,644,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19178547,645,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19208327,646,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19238108,647,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19267889,648,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19297669,649,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19327450,650,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19357231,651,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19387011,652,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19416792,653,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19446573,654,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19476353,655,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19506134,656,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19535915,657,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19565695,658,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19595476,659,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19625257,660,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19655037,661,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19684818,662,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19714599,663,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19744379,664,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19774160,665,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19803941,666,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19833721,667,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19863502,668,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19893283,669,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19923063,670,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
19952844,671,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
19982625,672,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20012405,673,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20042186,674,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20071967,675,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20101747,676,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20131528,677,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20161309,678,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20191089,679,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20220870,680,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20250651,681,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20280431,682,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20310212,683,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20339993,684,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20369773,685,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20399554,686,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20429335,687,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20459115,688,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20488896,689,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20518677,690,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20548457,691,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20578238,692,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20608019,693,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20637799,694,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20667580,695,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20697361,696,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20727141,697,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20756922,698,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20786703,699,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20816483,700,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20846264,701,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20876045,702,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20905825,703,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20935606,704,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
20965387,705,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
20995167,706,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21024948,707,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21054729,708,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21084509,709,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21114290,710,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21144071,711,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21173851,712,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21203632,713,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21233413,714,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21263193,715,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21292974,716,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21322755,717,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21352535,718,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21382316,719,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21412097,720,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21441877,721,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21471658,722,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21501439,723,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21531219,724,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21561000,725,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21590781,726,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21620561,727,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21650342,728,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21680123,729,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21709903,730,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21739684,731,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21769465,732,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21799245,733,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21829026,734,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21858807,735,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21888587,736,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21918368,737,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
21948149,738,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
21977929,739,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22007710,740,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22037491,741,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22067271,742,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22097052,743,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22126833,744,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22156613,745,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22186394,746,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22216175,747,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22245955,748,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22275736,749,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22305517,750,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22335297,751,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22365078,752,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22394859,753,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22424639,754,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22454420,755,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22484201,756,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22513981,757,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22543762,758,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22573543,759,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22603323,760,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22633104,761,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22662885,762,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22692665,763,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22722446,764,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22752227,765,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22782007,766,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22811788,767,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22841569,768,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22871349,769,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22901130,770,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
22930911,771,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22960691,772,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
22990472,773,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23020253,774,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23050033,775,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23079814,776,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23109595,777,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23139375,778,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23169156,779,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23198937,780,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23228717,781,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23258498,782,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23288279,783,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23318059,784,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23347840,785,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23377621,786,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23407401,787,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23437182,788,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23466963,789,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23496743,790,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23526524,791,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23556305,792,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23586085,793,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23615866,794,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23645647,795,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23675427,796,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23705208,797,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23734989,798,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23764769,799,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23794550,800,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23824331,801,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23854111,802,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23883892,803,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
23913673,804,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23943453,805,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
23973234,806,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24003015,807,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24032795,808,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24062576,809,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24092357,810,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24122137,811,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24151918,812,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24181699,813,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24211479,814,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24241260,815,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24271041,816,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24300821,817,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24330602,818,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24360383,819,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24390163,820,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24419944,821,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24449725,822,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24479505,823,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24509286,824,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24539067,825,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24568847,826,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24598628,827,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24628409,828,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24658189,829,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24687970,830,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24717751,831,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24747531,832,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24777312,833,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24807093,834,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24836873,835,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24866654,836,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24896435,837,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24926215,838,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
24955996,839,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
24985777,840,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25015557,841,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25045338,842,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25075119,843,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25104899,844,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25134680,845,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25164461,846,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25194241,847,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25224022,848,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25253803,849,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25283583,850,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25313364,851,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25343145,852,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25372925,853,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25402706,854,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
25432487,855,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
25462267,856,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
